Date,AAPL,AMZN,MSFT,SPY,TSLA
2023-07-03,190.33612060546875,130.22000122070312,332.26861572265625,432.2840270996094,279.82000732421875
2023-07-05,189.21859741210938,130.3800048828125,332.4259338378906,431.64111328125,282.4800109863281
2023-07-06,189.6933135986328,128.36000061035156,335.49310302734375,428.2610778808594,276.5400085449219
2023-07-07,188.5757293701172,129.77999877929688,331.5116882324219,427.1798400878906,274.42999267578125
2023-07-10,186.5286102294922,127.12999725341797,326.21295166015625,428.2610778808594,269.6099853515625
2023-07-11,186.0044708251953,128.77999877929688,326.84210205078125,430.9884948730469,269.7900085449219
2023-07-12,187.67581176757812,130.8000030517578,331.49200439453125,434.4561462402344,271.989990234375
2023-07-13,188.4373016357422,134.3000030517578,336.85955810546875,437.9043884277344,277.8999938964844
2023-07-14,188.58566284179688,134.67999267578125,339.3959045410156,437.6316833496094,281.3800048828125
2023-07-17,191.84925842285156,133.55999755859375,339.8776550292969,439.1512145996094,290.3800048828125
2023-07-18,191.5920867919922,132.8300018310547,353.4046936035156,442.41436767578125,293.3399963378906
2023-07-19,192.94700622558594,135.36000061035156,349.0693359375,443.398193359375,291.260009765625
2023-07-20,190.9987335205078,129.9600067138672,340.99835205078125,440.4564514160156,262.8999938964844
2023-07-21,189.82186889648438,130.0,337.9508056640625,440.4564514160156,260.0199890136719
2023-07-24,190.62290954589844,128.8000030517578,339.26812744140625,442.42413330078125,269.05999755859375
2023-07-25,191.4833221435547,129.1300048828125,345.03875732421875,443.6319580078125,265.2799987792969
2023-07-26,192.35360717773438,128.14999389648438,332.0523376464844,443.70013427734375,264.3500061035156
2023-07-27,191.08773803710938,128.25,325.1216735839844,440.7584228515625,255.7100067138672
2023-07-28,193.6689453125,132.2100067138672,332.6421813964844,445.0735778808594,266.44000244140625
2023-07-31,194.28208923339844,133.67999267578125,330.2336730957031,445.9210510253906,267.42999267578125
2023-08-01,193.45138549804688,131.69000244140625,330.6465759277344,444.6450500488281,261.07000732421875
2023-08-02,190.4547882080078,128.2100067138672,321.9561767578125,438.459716796875,254.11000061035156
2023-08-03,189.06033325195312,128.91000366210938,321.1304626464844,437.20306396484375,259.32000732421875
2023-08-04,179.98167419433594,139.57000732421875,322.2315368652344,435.2257080078125,253.86000061035156
2023-08-07,176.8763427734375,142.22000122070312,324.5220031738281,439.0245361328125,251.4499969482422
2023-08-08,177.8158721923828,139.94000244140625,320.5307312011719,437.11541748046875,249.6999969482422
2023-08-09,176.22360229492188,137.85000610351562,316.7754211425781,434.1932067871094,242.19000244140625
2023-08-10,176.00599670410156,138.55999755859375,317.4635009765625,434.3490295410156,245.33999633789062
2023-08-11,176.06544494628906,138.41000366210938,315.5760803222656,434.0957336425781,242.64999389648438
2023-08-14,177.71926879882812,140.57000732421875,318.5548095703125,436.49200439453125,239.75999450683594
2023-08-15,175.72874450683594,137.6699981689453,316.41168212890625,431.4073181152344,232.9600067138672
2023-08-16,174.85726928710938,135.07000732421875,315.643310546875,428.2416076660156,225.60000610351562
2023-08-17,172.3122100830078,133.97999572753906,312.175537109375,424.9784851074219,219.22000122070312
2023-08-18,172.7974853515625,133.22000122070312,311.78143310546875,425.18304443359375,215.49000549316406
2023-08-21,174.13436889648438,134.67999267578125,317.101318359375,427.9493408203125,231.27999877929688
2023-08-22,175.5108642578125,134.25,317.67266845703125,426.79022216796875,233.19000244140625
2023-08-23,179.3631591796875,135.52000427246094,322.14532470703125,431.543701171875,236.86000061035156
2023-08-24,174.66912841796875,131.83999633789062,315.2196350097656,425.56292724609375,230.0399932861328
2023-08-25,176.8774871826172,133.25999450683594,318.1849670410156,428.5630187988281,238.58999633789062
2023-08-28,178.44216918945312,133.13999938964844,318.8943176269531,431.2807312011719,238.82000732421875
2023-08-29,182.3340301513672,134.91000366210938,323.53436279296875,437.5147705078125,257.17999267578125
2023-08-30,185.82980346679688,135.07000732421875,323.9087219238281,439.31683349609375,256.8999938964844
2023-08-31,186.04769897460938,138.00999450683594,322.8940124511719,438.6739501953125,258.0799865722656
2023-09-01,187.6222686767578,138.1199951171875,323.7806091308594,439.49212646484375,245.00999450683594
2023-09-05,187.85992431640625,137.27000427246094,328.5980224609375,437.5926818847656,256.489990234375
2023-09-06,181.1357879638672,135.36000061035156,327.9380187988281,434.6510314941406,251.9199981689453
2023-09-07,175.83766174316406,137.85000610351562,325.0120849609375,433.3165283203125,251.49000549316406
2023-09-08,176.45164489746094,138.22999572753906,329.30731201171875,433.9691467285156,248.5
2023-09-11,177.62020874023438,143.10000610351562,332.9228820800781,436.8232116699219,273.5799865722656
2023-09-12,174.5899200439453,141.22999572753906,326.8444519042969,434.4269714355469,267.4800109863281
2023-09-13,172.52017211914062,144.85000610351562,331.07080078125,434.9334716796875,271.29998779296875
2023-09-14,174.03533935546875,144.72000122070312,333.6716003417969,438.6836853027344,276.0400085449219
2023-09-15,173.3124237060547,140.38999938964844,325.3175048828125,433.3983154296875,274.3900146484375
2023-09-18,176.24366760253906,139.97999572753906,324.1747131347656,433.6523742675781,265.2799987792969
2023-09-19,177.33303833007812,137.6300048828125,323.77081298828125,432.75311279296875,266.5
2023-09-20,173.7877655029297,135.2899932861328,316.0078125,428.774658203125,262.5899963378906
2023-09-21,172.2428741455078,129.3300018310547,314.78619384765625,421.6877136230469,255.6999969482422
2023-09-22,173.09454345703125,129.1199951171875,312.3036193847656,420.7395324707031,244.8800048828125
2023-09-25,174.37203979492188,131.27000427246094,312.82574462890625,422.5088195800781,246.99000549316406
2023-09-26,170.2919921875,125.9800033569336,307.5059509277344,416.3016357421875,244.1199951171875
2023-09-27,168.77684020996094,125.9800033569336,308.1462707519531,416.4677734375,240.5
2023-09-28,169.03433227539062,125.9800033569336,308.983642578125,418.8822326660156,246.3800048828125
2023-09-29,169.54925537109375,127.12000274658203,311.06231689453125,417.86566162109375,250.22000122070312
2023-10-02,172.06463623046875,129.4600067138672,317.0224914550781,417.6994934082031,251.60000610351562
2023-10-03,170.7277374267578,124.72000122070312,308.7373962402344,412.108154296875,246.52999877929688
2023-10-04,171.9755096435547,127.0,314.224609375,415.1091003417969,261.1600036621094
2023-10-05,173.21337890625,125.95999908447266,314.6186828613281,414.9526672363281,260.04998779296875
2023-10-06,175.7683868408203,127.95999908447266,322.40142822265625,419.8793640136719,260.5299987792969
2023-10-09,177.2538299560547,128.25999450683594,324.9234619140625,422.56744384765625,259.6700134277344
2023-10-10,176.65960693359375,129.47999572753906,323.5146179199219,424.766845703125,263.6199951171875
2023-10-11,178.0559844970703,131.8300018310547,327.4848327636719,426.5068359375,262.989990234375
2023-10-12,178.9571533203125,132.3300018310547,326.2435607910156,423.90667724609375,258.8699951171875
2023-10-13,177.1151885986328,129.7899932861328,322.86444091796875,421.795166015625,251.1199951171875
2023-10-16,176.98641967773438,132.5500030517578,327.7015686035156,426.2331237792969,253.9199981689453
2023-10-17,175.431640625,131.47000122070312,327.1301574707031,426.2135314941406,254.85000610351562
2023-10-18,174.13436889648438,128.1300048828125,325.2090759277344,420.53424072265625,242.67999267578125
2023-10-19,173.758056640625,128.39999389648438,326.4010925292969,416.8392333984375,220.11000061035156
2023-10-20,171.20306396484375,125.16999816894531,321.8202209472656,411.7170715332031,211.99000549316406
2023-10-23,171.32191467285156,126.55999755859375,324.430908203125,411.0035400390625,212.0800018310547
2023-10-24,171.75765991210938,128.55999755859375,325.6228942871094,414.10223388671875,216.52000427246094
2023-10-25,169.44033813476562,121.38999938964844,335.61236572265625,408.1589660644531,212.4199981689453
2023-10-26,165.2711944580078,119.56999969482422,323.0220947265625,403.2713623046875,205.75999450683594
2023-10-27,166.58827209472656,127.73999786376953,324.9135437011719,401.4434509277344,207.3000030517578
2023-10-30,168.63818359375,132.7100067138672,332.3022155761719,406.2430419921875,197.36000061035156
2023-10-31,169.11355590820312,133.08999633789062,333.09033203125,408.79437255859375,200.83999633789062
2023-11-01,172.28248596191406,137.0,340.93218994140625,413.154052734375,205.66000366210938
2023-11-02,175.8476104736328,138.07000732421875,343.1487731933594,421.0718994140625,218.50999450683594
2023-11-03,174.93650817871094,138.60000610351562,347.562255859375,424.9134826660156,219.9600067138672
2023-11-06,177.49147033691406,139.74000549316406,351.2368469238281,425.8909912109375,219.27000427246094
2023-11-07,180.05638122558594,142.7100067138672,355.1774597167969,427.1030578613281,222.17999267578125
2023-11-08,181.11598205566406,142.0800018310547,357.807861328125,427.4158935546875,222.11000061035156
2023-11-09,180.640625,140.60000610351562,355.33514404296875,424.0826110839844,209.97999572753906
2023-11-10,184.8351287841797,143.55999755859375,364.1817932128906,430.7003173828125,214.64999389648438
2023-11-13,183.24856567382812,142.58999633789062,361.2362060546875,430.2897644042969,223.7100067138672
2023-11-14,185.8664093017578,145.8000030517578,364.77288818359375,438.6377258300781,237.41000366210938
2023-11-15,186.43157958984375,143.1999969482422,364.9209899902344,439.56634521484375,242.83999633789062
2023-11-16,188.11734008789062,142.8300018310547,371.3374328613281,440.10400390625,233.58999633789062
2023-11-17,188.09750366210938,145.17999267578125,365.0986328125,440.6513671875,234.3000030517578
2023-11-20,189.84271240234375,146.1300048828125,372.5911560058594,444.0433654785156,235.60000610351562
2023-11-21,189.0395050048828,143.89999389648438,368.27734375,443.0755615234375,241.1999969482422
2023-11-22,189.7039031982422,146.7100067138672,372.995849609375,444.7862243652344,234.2100067138672
2023-11-24,188.37515258789062,146.74000549316406,372.5812683105469,445.05999755859375,235.4499969482422
2023-11-27,188.1966552734375,147.72999572753906,373.74609375,444.2584228515625,236.0800018310547
2023-11-28,188.80152893066406,147.02999877929688,377.7835998535156,444.6982727050781,246.72000122070312
2023-11-29,187.78018188476562,146.32000732421875,373.9830322265625,444.3854675292969,244.13999938964844
2023-11-30,188.35533142089844,146.08999633789062,374.042236328125,446.1352233886719,240.0800018310547
2023-12-01,189.63450622558594,147.02999877929688,369.69879150390625,448.7745056152344,238.8300018310547
2023-12-04,187.83969116210938,144.83999633789062,364.3977355957031,446.41864013671875,235.5800018310547
2023-12-05,191.7961883544922,146.8800048828125,367.73431396484375,446.3307189941406,238.72000122070312
2023-12-06,190.70541381835938,144.52000427246094,364.0621337890625,444.5321044921875,239.3699951171875
2023-12-07,192.63905334472656,146.8800048828125,366.1845397949219,447.9240417480469,242.63999938964844
2023-12-08,194.0669708251953,147.4199981689453,369.42236328125,449.84979248046875,243.83999633789062
2023-12-11,191.55821228027344,145.88999938964844,366.530029296875,451.5994873046875,239.74000549316406
2023-12-12,193.07537841796875,147.47999572753906,369.5704650878906,453.66204833984375,237.00999450683594
2023-12-13,196.29808044433594,148.83999633789062,369.560546875,459.9180908203125,239.2899932861328
2023-12-14,196.4468231201172,147.4199981689453,361.22900390625,461.3941650390625,251.0500030517578
2023-12-15,195.91136169433594,149.97000122070312,365.96734619140625,460.63446044921875,253.5
2023-12-18,194.24546813964844,154.07000732421875,367.8627014160156,463.2255554199219,252.0800018310547
2023-12-19,195.2866668701172,153.7899932861328,368.4648132324219,466.0423583984375,257.2200012207031
2023-12-20,193.1943359375,152.1199951171875,365.8587646484375,459.58428955078125,247.13999938964844
2023-12-21,193.0455780029297,153.83999633789062,368.7412414550781,463.9420471191406,254.5
2023-12-22,191.9746856689453,153.4199981689453,369.76788330078125,464.87445068359375,252.5399932861328
2023-12-26,191.4293212890625,153.41000366210938,369.8468322753906,466.83734130859375,256.6099853515625
2023-12-27,191.5284423828125,153.33999633789062,369.26446533203125,467.6814270019531,261.44000244140625
2023-12-28,191.95486450195312,153.3800048828125,370.45892333984375,467.85809326171875,253.17999267578125
2023-12-29,190.91366577148438,151.94000244140625,371.2091369628906,466.5036926269531,248.47999572753906
2024-01-02,184.0814971923828,149.92999267578125,366.1055603027344,463.8929443359375,248.4199981689453
2024-01-03,182.70314025878906,148.47000122070312,365.8389892578125,460.1044616699219,238.4499969482422
2024-01-04,180.38282775878906,144.57000732421875,363.21319580078125,458.6224060058594,237.92999267578125
2024-01-05,179.658935546875,145.24000549316406,363.025634765625,459.2505798339844,237.49000549316406
2024-01-08,184.00216674804688,149.10000610351562,369.87646484375,465.8068542480469,240.4499969482422
2024-01-09,183.585693359375,151.3699951171875,370.9623718261719,465.1001281738281,234.9600067138672
2024-01-10,184.62686157226562,153.72999572753906,377.8526306152344,467.73046875,233.94000244140625
2024-01-11,184.03192138671875,155.17999267578125,379.6888122558594,467.5244445800781,227.22000122070312
2024-01-12,184.35914611816406,154.6199951171875,383.47943115234375,467.8482666015625,218.88999938964844
2024-01-16,182.08837890625,153.16000366210938,385.25628662109375,466.1307067871094,219.91000366210938
2024-01-17,181.14634704589844,151.7100067138672,384.4665832519531,463.5396423339844,215.5500030517578
2024-01-18,187.04640197753906,153.5,388.8100891113281,467.6617736816406,211.8800048828125
2024-01-19,189.9517822265625,155.33999633789062,393.5484619140625,473.49169921875,212.19000244140625
2024-01-22,192.26223754882812,154.77999877929688,391.4162292480469,474.49285888671875,208.8000030517578
2024-01-23,193.5413818359375,156.02000427246094,393.7754211425781,475.876708984375,209.13999938964844
2024-01-24,192.86712646484375,156.8699951171875,397.3884582519531,476.39691162109375,207.8300018310547
2024-01-25,192.53990173339844,157.75,399.6688232421875,478.9880065917969,182.6300048828125
2024-01-26,190.80458068847656,159.1199951171875,398.7408447265625,478.3795166015625,183.25
2024-01-29,190.120361328125,161.25999450683594,404.45648193359375,482.1679992675781,190.92999267578125
